RELATÓRIO DE SERVIDORES - 22/01/2026 21:21
====================================================================================================
NOME DO ARQUIVO                                         | SERVIDOR BASE
   ├─ LIFE_UHD_-_CINEMAX_-__CINEMAX_TESTE_-_sADULTOS_[22-01-2026_21h12].m3u
   ├─ NetPlay_-__OLYMPUS_-_Teste_C_Adulto_12_Horas_[21-01-2026_08h29].m3u
   ├─ NetPlay_-__OLYMPUS_-_Teste_C_Adulto_12_Horas_[22-01-2026_20h40].m3u
   ├─ NetPlay_-__OLYMPUS_-_Teste_S_Adulto_12_Horas_[21-01-2026_08h29].m3u
   ├─ NetPlay_-__OLYMPUS_-_Teste_S_Adulto_12_Horas_[22-01-2026_20h40].m3u
   ├─ NetPlay_-__TIT_-_Teste_C_Adulto_12_Horas_[21-01-2026_08h29].m3u
   ├─ NetPlay_-__TIT_-_Teste_C_Adulto_12_Horas_[22-01-2026_20h40].m3u
   ├─ NetPlay_-__TIT_-_Teste_S_Adulto_12_Horas_[21-01-2026_01h23].m3u
   ├─ NetPlay_-__TIT_-_Teste_S_Adulto_12_Horas_[22-01-2026_20h40].m3u
   ├─ Odin_-_Midgard_-_TESTE_+18_A_[21-01-2026_01h23].m3u
   ├─ Odin_-_Midgard_-_TESTE_-18_A_[21-01-2026_01h24].m3u
   ├─ PRIME_LUX_-_PRIME_Z_-__TESTE_COMPLETO_C_ADULTOS_[21-01-2026_08h29].m3u
   ├─ PRIME_LUX_-_PRIME_Z_-__TESTE_COMPLETO_C_ADULTOS_[22-01-2026_20h40].m3u
   ├─ PRIME_LUX_-_PRIME_Z_-__TESTE_COMPLETO_S_ADULTOS_[21-01-2026_08h29].m3u
   ├─ PRIME_LUX_-_PRIME_Z_-__TESTE_COMPLETO_S_ADULTOS_[22-01-2026_20h40].m3u

📡 http://xui.brfontes.fun:80 (25 arquivos)
   ├─ AMERICAN_-_SUPER_-__American_Super_CAdultos_[21-01-2026_07h33].m3u
   ├─ AMERICAN_-_SUPER_-__American_Super_SAdultos_[21-01-2026_07h33].m3u
   ├─ AtivaBox_-__AtivaBox_-_Teste_Completo_[21-01-2026_07h34].m3u
   ├─ AtivaBox_-__AtivaBox_-_Teste_S_Adultos_[21-01-2026_07h34].m3u
   ├─ BLACKBR_-_OURO_-__TESTE_IPTV_COMPLETO_C_ADULTOS_[20-01-2026_17h32].m3u
   ├─ BLACKBR_-_OURO_-__TESTE_IPTV_COMPLETO_S_ADULTOS_[20-01-2026_17h32].m3u
   ├─ HAVOK_TV_-_KLAUS_-__[Teste_04h]_-_Klaus_[21-01-2026_07h41].m3u
   ├─ LIFE_UHD_-_GreenTv_-_GREEN_PLAY_TESTE_-_CADULTOS_[19-01-2026_07h14].m3u
   ├─ LIFE_UHD_-_GreenTv_-_GREEN_PLAY_TESTE_-_SADULTOS_[19-01-2026_07h14].m3u
   ├─ LIFE_UHD_-_GreenTv_-__GREEN_PLAY_TESTE_-_CADULTOS_[21-01-2026_07h49].m3u
   ├─ LIFE_UHD_-_GreenTv_-__GREEN_PLAY_TESTE_-_SADULTOS_[20-01-2026_23h42].m3u
   ├─ NetPlay_-__SKY_-_Teste_C_Adulto_12_Horas_[19-01-2026_07h14].m3u
   ├─ NetPlay_-__SKY_-_Teste_S_Adulto_12_Horas_[20-01-2026_23h42].m3u
   ├─ New-Servers_-_AtivaBox_-_COMPLETO_COM_ADULTOS_[21-01-2026_08h29].m3u
   ├─ New-Servers_-_AtivaBox_-_COMPLETO_SEM_ADULTOS_[21-01-2026_08h29].m3u
   ├─ Odin_-_Thor_-_TESTE_THOR_+18_[21-01-2026_01h24].m3u
   ├─ Odin_-_Thor_-_TESTE_THOR_-18_[21-01-2026_00h23].m3u
   ├─ PRIME_LUX_-_PRIMEGOLD_-__TESTE_COMPLETO_C_ADULTOS_[21-01-2026_08h29].m3u
   ├─ PRIME_LUX_-_PRIMEGOLD_-__TESTE_COMPLETO_S_ADULTOS_[21-01-2026_08h29].m3u
   ├─ Servidor_X_-__AtivaBox_Com_Adultos_[21-01-2026_08h29].m3u
   ├─ Servidor_X_-__AtivaBox_Sem_Adultos_[21-01-2026_08h29].m3u
   ├─ SOCIAL_MASTER_-_HD_-_TESTE_COMPLETO_C_ADULTO_[21-01-2026_01h35].m3u
   ├─ SOCIAL_MASTER_-_HD_-_TESTE_COMPLETO_S_ADULTO_[21-01-2026_01h35].m3u
   ├─ WPM_-_TIGER_-__TESTE_COMPLETO_C_ADULTOS_[20-01-2026_17h32].m3u
   ├─ WPM_-_TIGER_-__TESTE_COMPLETO_S_ADULTOS_[20-01-2026_17h32].m3u

📡 http://38.147.106.155:80 (22 arquivos)
   ├─ BLACKBR_-_SAFIRA_-__TESTE_IPTV_COMPLETO_C_ADULTOS_[20-01-2026_23h42].m3u
   ├─ BLACKBR_-_SAFIRA_-__TESTE_IPTV_COMPLETO_C_ADULTOS_[22-01-2026_20h16].m3u
   ├─ BLACKBR_-_SAFIRA_-__TESTE_IPTV_COMPLETO_S_ADULTOS_[21-01-2026_07h36].m3u
   ├─ CineFlix_-__RYZEN_-_Teste_IPTV_C_Adultos_[21-01-2026_07h37].m3u
   ├─ CineFlix_-__RYZEN_-_Teste_IPTV_C_Adultos_[22-01-2026_20h40].m3u
   ├─ CineFlix_-__RYZEN_-_Teste_IPTV_S_Adultos_[20-01-2026_23h42].m3u
   ├─ CineFlix_-__RYZEN_-_Teste_IPTV_S_Adultos_[22-01-2026_20h40].m3u
   ├─ HAVOK_TV_-_TIGER_-__[Teste_06h]_-_Tiger_[21-01-2026_00h23].m3u
   ├─ HAVOK_TV_-_TIGER_-__[Teste_06h]_-_Tiger_[22-01-2026_20h16].m3u
   ├─ NetPlay_-_7_SEVEN_-_Teste_C_Adultos_12_Horas_[21-01-2026_08h29].m3u
   ├─ NetPlay_-_7_SEVEN_-_Teste_C_Adultos_12_Horas_[22-01-2026_21h12].m3u
   ├─ NetPlay_-_7_SEVEN_-_Teste_C_Adulto_12_Horas_[20-01-2026_23h42].m3u
   ├─ NetPlay_-_7_SEVEN_-_Teste_C_Adulto_12_Horas_[22-01-2026_20h40].m3u
   ├─ NetPlay_-_7_SEVEN_-_Teste_S_Adultos_12_Horas_[21-01-2026_08h29].m3u
   ├─ NetPlay_-_7_SEVEN_-_Teste_S_Adultos_12_Horas_[22-01-2026_20h40].m3u
   ├─ NetPlay_-_7_SEVEN_-_Teste_S_Adulto_12_Horas_[20-01-2026_17h32].m3u
   ├─ NetPlay_-_7_SEVEN_-_Teste_S_Adulto_12_Horas_[22-01-2026_20h40].m3u
   ├─ playlist_160090903_plus.m3u
   ├─ PRIME_LUX_-_PRIMEULTRA_-__TESTE_COMPLETO_C_ADULTOS_[21-01-2026_08h29].m3u
   ├─ PRIME_LUX_-_PRIMEULTRA_-__TESTE_COMPLETO_C_ADULTOS_[22-01-2026_21h12].m3u
   ├─ PRIME_LUX_-_PRIMEULTRA_-__TESTE_COMPLETO_S_ADULTOS_[21-01-2026_08h29].m3u
   ├─ PRIME_LUX_-_PRIMEULTRA_-__TESTE_COMPLETO_S_ADULTOS_[22-01-2026_21h12].m3u

📡 http://sourceopbx.sbs:80 (18 arquivos)
   ├─ INVICTOS_EXTREME_-_TESTE_COMPLETO_COM_ADULTOS_[21-01-2026_07h42].m3u
   ├─ INVICTOS_EXTREME_-_TESTE_COMPLETO_COM_ADULTOS_[22-01-2026_20h40].m3u
   ├─ INVICTOS_EXTREME_-_TESTE_COMPLETO_SEM_ADULTOS_[21-01-2026_07h42].m3u
   ├─ INVICTOS_EXTREME_-_[19-01-2026_01h12].m3u
   ├─ INVICTOS_EXTREME_-__TESTE_COMPLETO_COM_ADULTOS_[19-01-2026_21h06].m3u
   ├─ INVICTOS_EXTREME_-__TESTE_COMPLETO_SEM_ADULTOS_[19-01-2026_21h06].m3u
   ├─ INVICTOS_SERVER_-_TESTE_COMPLETO_-_SMART_TVS_(_LG__SAMSUNG__ROKU_)_[21-01-2026_00h23].m3u
   ├─ INVICTOS_SERVER_-_TESTE_COMPLETO_-_SMART_TVS_(_LG__SAMSUNG__ROKU_)_[22-01-2026_20h40].m3u
   ├─ INVICTOS_SERVER_-_TESTE_COMPLETO_COM_ADULTOS_[20-01-2026_23h42].m3u
   ├─ INVICTOS_SERVER_-_TESTE_COMPLETO_COM_ADULTOS_[22-01-2026_20h40].m3u
   ├─ INVICTOS_SERVER_-_TESTE_COMPLETO_SEM_ADULTOS_[21-01-2026_00h23].m3u
   ├─ INVICTOS_SERVER_-_TESTE_COMPLETO_SEM_ADULTOS_[22-01-2026_21h12].m3u
   ├─ INVICTOS_SERVER_-__TESTE_COMPLETO_-_SMART_TVS_(_LG__SAMSUNG__ROKU_)_[19-01-2026_21h06].m3u
   ├─ INVICTOS_SERVER_-__TESTE_COMPLETO_COM_ADULTOS_[19-01-2026_21h06].m3u
   ├─ Servidor_X_-__OpenBox_Sem_Adultos_[20-01-2026_17h32].m3u
   ├─ Servidor_X_-__OpenBox_Sem_Adultos_[22-01-2026_20h40].m3u
   ├─ Servidor_X_-__OpenBox_[20-01-2026_17h32].m3u
   ├─ Servidor_X_-__OpenBox_[22-01-2026_20h40].m3u

📡 http://c.superodin.nl70.top:80 (16 arquivos)
   ├─ EVOLUTION_-_BOX_-__Teste_Completo_CAdultos_[20-01-2026_23h42].m3u
   ├─ EVOLUTION_-_BOX_-__Teste_Completo_CAdultos_[22-01-2026_20h40].m3u
   ├─ EVOLUTION_-_BOX_-__Teste_Completo_SAdultos_[21-01-2026_07h39].m3u
   ├─ HAVOK_TV_-_FNIX_-__[Teste_04h]_-_Fnix_[20-01-2026_17h32].m3u
   ├─ HAVOK_TV_-_FNIX_-__[Teste_04h]_-_Fnix_[22-01-2026_20h16].m3u
   ├─ Lider_-__MAX_-_Completo_Com_Adultos_[21-01-2026_07h48].m3u
   ├─ Lider_-__MAX_-_Completo_Com_Adultos_[22-01-2026_20h40].m3u
   ├─ Lider_-__MAX_-_Completo_Sem_Adultos_[20-01-2026_23h42].m3u
   ├─ Lider_-__MAX_-_Completo_Sem_Adultos_[22-01-2026_20h40].m3u
   ├─ NetPlay_-__URANO_-_Teste_C_Adulto_12_Horas_[20-01-2026_23h42].m3u
   ├─ NetPlay_-__URANO_-_Teste_S_Adultos_12_Horas_[20-01-2026_17h32].m3u
   ├─ NetPlay_-__URANO_-_Teste_S_Adultos_12_Horas_[22-01-2026_20h40].m3u
   ├─ Odin_-_ODINPLAY_+18_[21-01-2026_01h24].m3u
   ├─ Odin_-_ODINPLAY_-18_[21-01-2026_00h23].m3u
   ├─ Odin__-_ODINPLAY_+18_[21-01-2026_01h25].m3u
   ├─ Stark_-_Ultimate_[18-01-2026_20h32].m3u

📡 http://proxyphtop.shop:80 (15 arquivos)
   ├─ Azonix_-__PLAY_-_Teste_De_24_Horas_Com_Adulto_[21-01-2026_07h35].m3u
   ├─ Azonix_-__PLAY_-_Teste_De_24_Horas_Com_Adulto_[22-01-2026_20h40].m3u
   ├─ Azonix_-__PLAY_-_Teste_De_24_Horas_Sem_Adulto_[21-01-2026_07h35].m3u
   ├─ Azonix_-__PLAY_-_Teste_De_24_Horas_Sem_Adulto_[22-01-2026_20h40].m3u
   ├─ BLAST_PLAY_-_TV_-__TESTE_IPTV_COMPLETO_C_ADULTOS_[21-01-2026_00h23].m3u
   ├─ BLAST_PLAY_-_TV_-__TESTE_IPTV_COMPLETO_S_ADULTOS_[20-01-2026_23h42].m3u
   ├─ NetPlay_-__EXPLOSION_-_Teste_Completo_2H_C_Adultos_[21-01-2026_08h29].m3u
   ├─ NetPlay_-__EXPLOSION_-_Teste_Completo_2H_C_Adultos_[22-01-2026_20h40].m3u
   ├─ NetPlay_-__EXPLOSION_-_Teste_Completo_2H_S_Adultos_[21-01-2026_01h22].m3u
   ├─ NetPlay_-__EXPLOSION_-_Teste_Completo_2H_S_Adultos_[22-01-2026_20h40].m3u
   ├─ NetPlay_-__EXPLOSION_-_Teste_C_Adulto_12_Horas_[20-01-2026_23h42].m3u
   ├─ NetPlay_-__EXPLOSION_-_Teste_C_Adulto_12_Horas_[22-01-2026_20h40].m3u
   ├─ NetPlay_-__EXPLOSION_-_Teste_S_Adulto_12_Horas_[20-01-2026_23h42].m3u
   ├─ NetPlay_-__EXPLOSION_-_Teste_S_Adulto_12_Horas_[22-01-2026_20h40].m3u
   ├─ Stark_-_Pro_[18-01-2026_20h31].m3u

📡 http://srv3.site:80 (15 arquivos)
   ├─ BLACKBR_-_DIAMOND_-__TESTE_IPTV_COMPLETO_C_ADULTOS_[21-01-2026_07h35].m3u
   ├─ BLACKBR_-_DIAMOND_-__TESTE_IPTV_COMPLETO_C_ADULTOS_[22-01-2026_20h16].m3u
   ├─ BLACKBR_-_DIAMOND_-__TESTE_IPTV_COMPLETO_S_ADULTOS_[21-01-2026_07h35].m3u
   ├─ BLACKBR_-_DIAMOND_-__TESTE_IPTV_COMPLETO_S_ADULTOS_[22-01-2026_20h40].m3u
   ├─ BLACKBR_-_SAFIRA_-__TESTE_IPTV_COMPLETO_S_ADULTOS_[22-01-2026_20h16].m3u
   ├─ BLAST_PLAY_-_ELITE_-_TESTE_IPTV_COMPLETO_S_ADULTOS_[20-01-2026_23h42].m3u
   ├─ BLAST_PLAY_-_ELITE_-__TESTE_IPTV_COMPLETO_C_ADULTOS_[21-01-2026_00h23].m3u
   ├─ CineFlix_-__Cine_RAIO_-_Teste_IPTV_C_Adultos_[21-01-2026_07h37].m3u
   ├─ CineFlix_-__Cine_RAIO_-_Teste_IPTV_C_Adultos_[22-01-2026_20h40].m3u
   ├─ CineFlix_-__Cine_RAIO_-_Teste_IPTV_S_Adultos_[21-01-2026_07h37].m3u
   ├─ CineFlix_-__Cine_RAIO_-_Teste_IPTV_S_Adultos_[22-01-2026_20h40].m3u
   ├─ LIFE_UHD_-_GTA_PLAYER_-__GTA_PLAYER_TESTE_-_CADULTOS_[21-01-2026_07h49].m3u
   ├─ LIFE_UHD_-_GTA_PLAYER_-__GTA_PLAYER_TESTE_-_CADULTOS_[22-01-2026_20h40].m3u
   ├─ LIFE_UHD_-_GTA_PLAYER_-__GTA_PLAYER_TESTE_-_SADULTOS_[20-01-2026_23h42].m3u
   ├─ LIFE_UHD_-_GTA_PLAYER_-__GTA_PLAYER_TESTE_-_SADULTOS_[22-01-2026_21h12].m3u

📡 http://wpm.dcnn.site:80 (15 arquivos)
   ├─ BLACKBR_-_Z2_-__TESTE_IPTV_COMPLETO_C_ADULTOS_[20-01-2026_23h42].m3u
   ├─ BLACKBR_-_Z2_-__TESTE_IPTV_COMPLETO_S_ADULTOS_[20-01-2026_23h42].m3u
   ├─ CineFlix_-__VOLTZ_-_Teste_C_Adultos_[20-01-2026_23h42].m3u
   ├─ CineFlix_-__VOLTZ_-_Teste_S_Adultos_[21-01-2026_07h37].m3u
   ├─ LIFE_UHD_-_RedPlay_-_RedPlay_TESTE_-_CADULTOS_[19-01-2026_18h27].m3u
   ├─ LIFE_UHD_-_RedPlay_-_RedPlay_TESTE_-_sADULTOS_[19-01-2026_21h06].m3u
   ├─ LIFE_UHD_-_RedPlay_-__RedPlay_TESTE_-_CADULTOS_[21-01-2026_08h29].m3u
   ├─ LIFE_UHD_-_RedPlay_-__RedPlay_TESTE_-_sADULTOS_[21-01-2026_01h21].m3u
   ├─ MEGA_PLAY_-_BOSS_-_TESTE_3H_SADULTO_[21-01-2026_00h23].m3u
   ├─ NetPlay_-__HADES_-_Teste_C_Adulto_12_Horas_[21-01-2026_00h23].m3u
   ├─ NetPlay_-__HADES_-_Teste_S_Adulto_12_Horas_[21-01-2026_08h29].m3u
   ├─ PRIME_LUX_-_PRIMEHUB_-__TESTE_COMPLETO_C_ADULTOS_[21-01-2026_08h29].m3u
   ├─ PRIME_LUX_-_PRIMEHUB_-__TESTE_COMPLETO_S_ADULTOS_[21-01-2026_08h29].m3u
   ├─ WPM_-_SERVER_-__TESTE_COMPLETO_C_ADULTOS_[21-01-2026_08h29].m3u
   ├─ WPM_-_SERVER_-__TESTE_COMPLETO_S_ADULTOS_[21-01-2026_08h29].m3u

📡 http://wxpago.sbs:80 (14 arquivos)
   ├─ GLOBAL__IPTV_1_-_TESTE_1HR__COMPLETO_[19-01-2026_07h14].m3u
   ├─ GLOBAL__IPTV_1_-_TESTE_1HR__SEM_ADULTOS_[19-01-2026_07h14].m3u
   ├─ GLOBAL__IPTV_1_-_TESTE_3HRS__COMPLETO_[19-01-2026_07h14].m3u
   ├─ GLOBAL__IPTV_1_-_TESTE_3HRS__SEM_ADULTOS_[19-01-2026_07h14].m3u
   ├─ GLOBAL__IPTV_1_-_TESTE_6HRS__COMPLETO_[19-01-2026_07h58].m3u
   ├─ GLOBAL__IPTV_1_-_TESTE_6HRS__SEM_ADULTOS_[19-01-2026_07h58].m3u
   ├─ GLOBAL__IPTV_1__-__TESTE_1HR__COMPLETO_[20-01-2026_23h42].m3u
   ├─ GLOBAL__IPTV_1__-__TESTE_1HR__SEM_ADULTOS_[20-01-2026_23h42].m3u
   ├─ GLOBAL__IPTV_1__-__TESTE_3HRS__COMPLETO_[20-01-2026_23h42].m3u
   ├─ GLOBAL__IPTV_1__-__TESTE_3HRS__SEM_ADULTOS_[21-01-2026_07h39].m3u
   ├─ GLOBAL__IPTV_1__-__TESTE_6HRS__COMPLETO_[21-01-2026_08h29].m3u
   ├─ GLOBAL__IPTV_1__-__TESTE_6HRS__SEM_ADULTOS_[21-01-2026_00h23].m3u
   ├─ NetPlay_-__ATENA_-_Teste_C_Adulto_12_Horas_[21-01-2026_08h29].m3u
   ├─ NetPlay_-__ATENA_-_Teste_S_Adulto_12_Horas_[21-01-2026_00h23].m3u

📡 http://nordesteip.shop:80 (12 arquivos)
   ├─ BLACKBR_-_Z2_-__TESTE_IPTV_COMPLETO_C_ADULTOS_[22-01-2026_20h16].m3u
   ├─ BLACKBR_-_Z2_-__TESTE_IPTV_COMPLETO_S_ADULTOS_[22-01-2026_20h16].m3u
   ├─ CineFlix_-__VOLTZ_-_Teste_C_Adultos_[22-01-2026_20h40].m3u
   ├─ CineFlix_-__VOLTZ_-_Teste_S_Adultos_[22-01-2026_20h40].m3u
   ├─ LIFE_UHD_-_RedPlay_-__RedPlay_TESTE_-_CADULTOS_[22-01-2026_20h40].m3u
   ├─ LIFE_UHD_-_RedPlay_-__RedPlay_TESTE_-_sADULTOS_[22-01-2026_20h40].m3u
   ├─ NetPlay_-__HADES_-_Teste_C_Adulto_12_Horas_[22-01-2026_21h12].m3u
   ├─ NetPlay_-__HADES_-_Teste_S_Adulto_12_Horas_[22-01-2026_21h12].m3u
   ├─ PRIME_LUX_-_PRIMEHUB_-__TESTE_COMPLETO_C_ADULTOS_[22-01-2026_20h40].m3u
   ├─ PRIME_LUX_-_PRIMEHUB_-__TESTE_COMPLETO_S_ADULTOS_[22-01-2026_20h40].m3u
   ├─ WPM_-_SERVER_-__TESTE_COMPLETO_C_ADULTOS_[22-01-2026_20h40].m3u
   ├─ WPM_-_SERVER_-__TESTE_COMPLETO_S_ADULTOS_[22-01-2026_20h40].m3u

📡 http://dns.blessed7.xyz:80 (11 arquivos)
   ├─ CineMania_-__Completo_Com_Adultos_[20-01-2026_17h32].m3u
   ├─ CineMania_-__Completo_Com_Adultos_[22-01-2026_21h12].m3u
   ├─ CineMania_-__Completo_Sem_Adultos_[20-01-2026_23h42].m3u
   ├─ CineMania_-__Completo_Sem_Adultos_[22-01-2026_20h40].m3u
   ├─ New-Servers_-_BLESSED_SERVER_-_COMPLETO_COM_ADULTOS_[21-01-2026_00h23].m3u
   ├─ New-Servers_-_BLESSED_SERVER_-_COMPLETO_COM_ADULTOS_[22-01-2026_21h12].m3u
   ├─ New-Servers_-_BLESSED_SERVER_-_COMPLETO_SEM_ADULTOS_[21-01-2026_01h48].m3u
   ├─ VelozNet_-__VTVBR_-_Completo_Com_Adultos_[20-01-2026_17h32].m3u
   ├─ VelozNet_-__VTVBR_-_Completo_Com_Adultos_[22-01-2026_21h12].m3u
   ├─ VelozNet_-__VTVBR_-_Completo_Sem_Adultos_[20-01-2026_23h42].m3u
   ├─ VelozNet_-__VTVBR_-_Completo_Sem_Adultos_[22-01-2026_20h40].m3u

📡 http://207.58.175.8:80 (11 arquivos)
   ├─ Lider_-__LITE_-_Completo_Com_Adultos_[20-01-2026_23h42].m3u
   ├─ Lider_-__LITE_-_Completo_Com_Adultos_[22-01-2026_20h40].m3u
   ├─ Lider_-__LITE_-_Completo_Sem_Adultos_[21-01-2026_07h48].m3u
   ├─ Lider_-__LITE_-_Completo_Sem_Adultos_[22-01-2026_20h40].m3u
   ├─ NetPlay_-__FIRE_-_Teste_12H_C_Adultos_[20-01-2026_23h42].m3u
   ├─ NetPlay_-__FIRE_-_Teste_12H_C_Adultos_[22-01-2026_20h40].m3u
   ├─ NetPlay_-__FIRE_-_Teste_12H_S_Adultos_[20-01-2026_23h42].m3u
   ├─ NetPlay_-__FIRE_-_Teste_12H_S_Adultos_[22-01-2026_20h40].m3u
   ├─ Odin_-_Anubis_-_Teste+18_[21-01-2026_00h23].m3u
   ├─ Odin_-_Anubis_-_Teste_+18_[21-01-2026_01h23].m3u
   ├─ Odin_-_Anubis_-_Teste_-18_[21-01-2026_01h23].m3u

📡 http://83km.sbs:80 (10 arquivos)
   ├─ AtivaBox_-__AtivaBox_-_Teste_S_Adultos_[22-01-2026_20h40].m3u
   ├─ BLACKBR_-_OURO_-__TESTE_IPTV_COMPLETO_C_ADULTOS_[22-01-2026_20h16].m3u
   ├─ BLACKBR_-_OURO_-__TESTE_IPTV_COMPLETO_S_ADULTOS_[22-01-2026_20h16].m3u
   ├─ HAVOK_TV_-_KLAUS_-__[Teste_04h]_-_Klaus_[22-01-2026_20h40].m3u
   ├─ LIFE_UHD_-_GreenTv_-__GREEN_PLAY_TESTE_-_SADULTOS_[22-01-2026_20h40].m3u
   ├─ PRIME_LUX_-_PRIMEGOLD_-__TESTE_COMPLETO_C_ADULTOS_[22-01-2026_21h12].m3u
   ├─ PRIME_LUX_-_PRIMEGOLD_-__TESTE_COMPLETO_S_ADULTOS_[22-01-2026_20h40].m3u
   ├─ Servidor_X_-__AtivaBox_Com_Adultos_[22-01-2026_21h12].m3u
   ├─ SOCIAL_MASTER_-_HD_-_TESTE_COMPLETO_C_ADULTO_[22-01-2026_20h40].m3u
   ├─ SOCIAL_MASTER_-_HD_-_TESTE_COMPLETO_S_ADULTO_[22-01-2026_20h40].m3u

📡 http://sxhs.cgpsx.site:80 (10 arquivos)
   ├─ CineFlix_-__SH-SERVER_-_Teste_C_Adultos_[21-01-2026_07h37].m3u
   ├─ CineFlix_-__SH-SERVER_-_Teste_C_Adultos_[22-01-2026_20h40].m3u
   ├─ CineFlix_-__SH-SERVER_-_Teste_S_Adultos_[21-01-2026_07h37].m3u
   ├─ CineFlix_-__SH-SERVER_-_Teste_S_Adultos_[22-01-2026_20h40].m3u
   ├─ HAVOK_TV_-_MAGNUS_-__[Teste_6h]_-_Magnus_[21-01-2026_07h41].m3u
   ├─ HAVOK_TV_-_MAGNUS_-__[Teste_6h]_-_Magnus_[22-01-2026_21h12].m3u
   ├─ Thunder_-__Completo_Com_Adultos_[20-01-2026_17h32].m3u
   ├─ Thunder_-__Completo_Com_Adultos_[22-01-2026_20h40].m3u
   ├─ Thunder_-__Completo_Sem_Adultos_[20-01-2026_17h32].m3u
   ├─ Thunder_-__Completo_Sem_Adultos_[22-01-2026_20h40].m3u

📡 http://vidaloka.fun:80 (8 arquivos)
   ├─ Servidor_X_-__Caracol_Sem_Adultos_[21-01-2026_08h29].m3u
   ├─ Servidor_X_-__Caracol_Sem_Adultos_[22-01-2026_21h12].m3u
   ├─ Servidor_X_-__Caracol_[21-01-2026_08h29].m3u
   ├─ Servidor_X_-__Caracol_[22-01-2026_20h40].m3u
   ├─ TOP_Z_-_COMPLETO_COM_ADULTOS_[20-01-2026_17h32].m3u
   ├─ TOP_Z_-_COMPLETO_COM_ADULTOS_[22-01-2026_20h40].m3u
   ├─ TOP_Z_-_COMPLETO_SEM_ADULTOS_[21-01-2026_08h29].m3u
   ├─ TOP_Z_-_COMPLETO_SEM_ADULTOS_[22-01-2026_20h40].m3u

📡 http://Y.pdjf.online:80 (7 arquivos)
   ├─ GLOBAL__IPTV_1__-__TESTE_1HR__COMPLETO_[22-01-2026_20h40].m3u
   ├─ GLOBAL__IPTV_1__-__TESTE_1HR__SEM_ADULTOS_[22-01-2026_20h40].m3u
   ├─ GLOBAL__IPTV_1__-__TESTE_3HRS__COMPLETO_[22-01-2026_20h40].m3u
   ├─ GLOBAL__IPTV_1__-__TESTE_3HRS__SEM_ADULTOS_[22-01-2026_20h40].m3u
   ├─ GLOBAL__IPTV_1__-__TESTE_6HRS__SEM_ADULTOS_[22-01-2026_21h12].m3u
   ├─ NetPlay_-__SOLAR_-_Teste_12_Horas_C_Adultos_[22-01-2026_20h40].m3u
   ├─ NetPlay_-__SOLAR_-_Teste_12_Horas_S_Adultos_[22-01-2026_20h40].m3u

📡 http://7sevenplay10.top:80 (6 arquivos)
   ├─ 7_Odin_-_7seven_-_7seven_+18_[21-01-2026_00h23].m3u
   ├─ 7_Odin_-_7seven_-_7seven_-18_[21-01-2026_00h23].m3u
   ├─ AtivaBox_-__Aladdin's_-_Teste_Completo_[20-01-2026_17h32].m3u
   ├─ AtivaBox_-__Aladdin's_-_Teste_Completo_[22-01-2026_20h40].m3u
   ├─ AtivaBox_-__Aladdin's_-_Teste_S_Adultos_[21-01-2026_07h34].m3u
   ├─ AtivaBox_-__Aladdin's_-_Teste_S_Adultos_[22-01-2026_20h40].m3u

📡 http://74.91.29.44:80 (6 arquivos)
   ├─ Alpha_Master_-__Teste_Completo_C_Adultos_[21-01-2026_07h33].m3u
   ├─ Alpha_Master_-__Teste_Completo_C_Adultos_[22-01-2026_20h40].m3u
   ├─ Alpha_Master_-__Teste_Completo_S_Adultos_[20-01-2026_23h42].m3u
   ├─ Alpha_Master_-__Teste_Completo_S_Adultos_[22-01-2026_20h40].m3u
   ├─ Lider_-__ALPHA_-_Completo_Com_Adultos_[21-01-2026_00h23].m3u
   ├─ Lider_-__ALPHA_-_Completo_Sem_Adultos_[20-01-2026_23h42].m3u

📡 http://infra10.top:80 (6 arquivos)
   ├─ CYBER_-_404SRV_-_4H_TESTE_COMPLETO_CADULTO_[19-01-2026_18h49].m3u
   ├─ CYBER_-_404SRV_-_4H_TESTE_COMPLETO_SADULTO_[19-01-2026_18h49].m3u
   ├─ CYBER_-__404SRV__-__4H_TESTE_COMPLETO_CADULTO_[21-01-2026_07h38].m3u
   ├─ CYBER_-__404SRV__-__4H_TESTE_COMPLETO_CADULTO_[22-01-2026_20h16].m3u
   ├─ CYBER_-__404SRV__-__4H_TESTE_COMPLETO_SADULTO_[21-01-2026_07h38].m3u
   ├─ CYBER_-__404SRV__-__4H_TESTE_COMPLETO_SADULTO_[22-01-2026_20h16].m3u

📡 http://rynox.top:80 (6 arquivos)
   ├─ CYBER_-_4H_TESTE_COMPLETO_CADULTO_[19-01-2026_18h40].m3u
   ├─ CYBER_-_4H_TESTE_COMPLETO_SADULTO_[19-01-2026_18h40].m3u
   ├─ CYBER_-__4H_TESTE_COMPLETO_CADULTO_[21-01-2026_07h39].m3u
   ├─ CYBER_-__4H_TESTE_COMPLETO_CADULTO_[22-01-2026_20h16].m3u
   ├─ CYBER_-__4H_TESTE_COMPLETO_SADULTO_[21-01-2026_07h39].m3u
   ├─ CYBER_-__4H_TESTE_COMPLETO_SADULTO_[22-01-2026_20h16].m3u

📡 http://cdn.viadoveio.uk:80 (6 arquivos)
